Tenure Months,Monthly Charges,Total Charges,CLTV,Gender_Male,Senior Citizen_Yes,Partner_Yes,Dependents_Yes,Phone Service_Yes,Multiple Lines_No phone service,Multiple Lines_Yes,Internet Service_Fiber optic,Internet Service_No,Online Security_No internet service,Online Security_Yes,Online Backup_No internet service,Online Backup_Yes,Device Protection_No internet service,Device Protection_Yes,Tech Support_No internet service,Tech Support_Yes,Streaming TV_No internet service,Streaming TV_Yes,Streaming Movies_No internet service,Streaming Movies_Yes,Contract_One year,Contract_Two year,Paperless Billing_Yes,Payment Method_Credit card (automatic),Payment Method_Electronic check,Payment Method_Mailed check,Actual,Churn_Probability,Risk_Level,Recommended_Action
1,50.5,50.5,2077,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,1,0.7490030019781685,High Risk,Immediate retention offer
17,20.5,365.8,2259,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,0,0.0512348945020492,Low Risk,Maintain relationship
9,88.4,788.6,2952,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,False,True,0,0.8380020836691662,High Risk,Immediate retention offer
12,78.95,927.35,5806,False,False,False,True,True,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1,0.44152251300920886,Medium Risk,Engagement campaign
24,20.15,456.85,3573,False,False,True,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0.04143770016871023,Low Risk,Maintain relationship
21,86.5,1808.7,2036,False,False,True,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,1,0.7874914790162623,High Risk,Immediate retention offer
54,100.05,5299.65,4478,False,False,False,False,True,False,False,True,False,False,True,False,True,False,False,False,False,False,True,False,True,True,False,True,True,False,False,0,0.40395884175977975,Medium Risk,Engagement campaign
1,20.1,20.1,4933,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,1,0.7349111981512715,High Risk,Immediate retention offer
1,20.4,20.4,3663,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,False,True,1,0.5611350907635017,Medium Risk,Engagement campaign
65,82.5,5215.1,5314,False,False,True,True,True,False,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,0,0.005524033319130344,Low Risk,Maintain relationship
26,75.0,1908.35,4705,True,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,False,False,False,False,0,0.20985833817839175,Low Risk,Maintain relationship
13,96.65,1244.5,2110,False,False,False,False,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,True,False,True,False,1,0.7664491318846032,High Risk,Immediate retention offer
34,69.15,2275.1,4478,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,0,0.47925859204741067,Medium Risk,Engagement campaign
72,25.75,1864.2,4413,True,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,True,False,False,0,0.012501586126232103,Low Risk,Maintain relationship
6,83.9,497.55,3962,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,True,False,1,0.8232193627046435,High Risk,Immediate retention offer
24,90.35,2238.5,5546,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,1,0.7307204306026819,High Risk,Immediate retention offer
2,20.45,42.45,2606,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,True,0,0.20861723883553115,Low Risk,Maintain relationship
6,59.45,357.6,2393,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,False,True,False,0,0.43625008534642057,Medium Risk,Engagement campaign
67,54.2,3838.2,6005,True,False,True,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False,0,0.03211541634317431,Low Risk,Maintain relationship
35,76.05,2747.2,5479,True,True,True,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True,False,True,False,0,0.13871950636898686,Low Risk,Maintain relationship
29,31.2,926.2,4761,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,False,0,0.4401725679030369,Medium Risk,Engagement campaign
21,64.85,1336.8,3302,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False,False,True,0,0.15977484436276157,Low Risk,Maintain relationship
27,75.75,1929.0,4994,True,False,True,True,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,0,0.16130043235378555,Low Risk,Maintain relationship
1,25.05,25.05,2119,True,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,0.7371658204372684,High Risk,Immediate retention offer
72,92.3,6719.9,5136,True,False,True,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,0,0.11511406289160073,Low Risk,Maintain relationship
62,105.5,6487.2,4271,True,False,True,True,True,False,True,True,False,False,True,False,True,False,False,False,False,False,True,False,True,False,False,True,False,True,False,0,0.1258934391459599,Low Risk,Maintain relationship
17,102.55,1742.5,3803,True,False,True,False,True,False,True,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,True,False,True,False,0,0.8117071930755111,High Risk,Immediate retention offer
14,90.45,1266.1,4777,True,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False,False,True,False,False,1,0.6699416095085536,High Risk,Immediate retention offer
5,69.95,330.15,2969,False,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1,0.7688774953114407,High Risk,Immediate retention offer
1,76.35,76.35,5613,False,False,False,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,1,0.8918694062197337,High Risk,Immediate retention offer
18,74.15,1387.0,2643,True,False,False,False,True,False,True,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,0,0.5725724972299556,Medium Risk,Engagement campaign
35,85.95,3110.1,3833,False,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,True,True,False,False,1,0.23224359782431325,Low Risk,Maintain relationship
14,19.7,263.65,2966,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,True,0,0.046648179045495744,Low Risk,Maintain relationship
30,19.3,602.9,4453,False,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,0,0.006628203211809053,Low Risk,Maintain relationship
13,78.3,1033.95,5566,True,False,False,True,True,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,True,False,False,0,0.47112527848143204,Medium Risk,Engagement campaign
64,81.25,5567.55,4761,True,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,True,False,0,0.15940489672594482,Low Risk,Maintain relationship
12,19.7,260.9,3423,False,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0.13628761759846816,Low Risk,Maintain relationship
72,24.65,1830.05,5065,False,False,True,False,True,False,True,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,False,0,0.00902529346601605,Low Risk,Maintain relationship
57,53.75,3196.0,5594,True,False,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True,False,True,False,False,True,False,True,False,0,0.3317079001962851,Low Risk,Maintain relationship
61,69.9,4226.7,5117,True,False,True,False,True,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,True,True,False,False,True,0,0.052839763387765054,Low Risk,Maintain relationship
72,110.1,7746.7,5232,False,True,False,False,True,False,True,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,0,0.1629518407751258,Low Risk,Maintain relationship
68,114.7,7849.85,5671,True,False,True,True,True,False,True,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,0,0.030164800311793246,Low Risk,Maintain relationship
17,70.4,1214.05,4469,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0.5840865785289143,Medium Risk,Engagement campaign
16,49.45,799.0,3446,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,True,0,0.4332350700559079,Medium Risk,Engagement campaign
10,20.45,242.4,4613,True,False,True,True,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,0,0.02837877670513529,Low Risk,Maintain relationship
1,25.2,25.2,5688,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,1,0.8284547611156806,High Risk,Immediate retention offer
46,90.95,4236.6,5187,False,False,True,True,True,False,False,True,False,False,False,False,False,False,True,False,True,False,False,False,True,True,False,False,False,False,False,0,0.05883195939458937,Low Risk,Maintain relationship
40,55.25,2139.2,2810,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1,0.11392860108097136,Low Risk,Maintain relationship
62,20.05,1201.65,4568,True,False,False,False,True,False,False,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,True,False,False,0,0.008361293944233399,Low Risk,Maintain relationship
61,89.2,5500.6,5536,False,False,False,False,True,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,0,0.34142761395155186,Low Risk,Maintain relationship
1,45.1,45.1,4884,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,1,0.7602916352564292,High Risk,Immediate retention offer
